,JM5048,JM5049,JM5050,JL5534,JL5535,JL5536,JL5537,JL5539,JL5541,JL5542,JL5543,JM8119,JM4501,JM4502,JM4503,JM4498,JM4499,JM9402,JM9401,JM9403,JM4508,JM4509,JM4510,JM9146,JM9375,JM9145,JM9409,JM9407,JM9408,JM4504,JM4505,JM4495,JM4496,JM4497,JL5544,JL5545,JL5546,JM9379,JM9377,JM9378,JM0014,JM9400,JM8464,JM8465,JM8466,JM8467,JM4492,JM4493,JM4494,JM4487,JM4488,JM4489,JM4490,JM4491,JM5051,JM5052,JM4506,JM4507,JM9405,JM9654,JM9655,JM4511,JM4512,JM4513,JM4515,JM4517,JM5053
JM4496,0.11060537096040055,0.17159763313609466,0.11060537096040055,0.2023213472917615,0.12903959945380064,0.11811561219845243,0.11811561219845243,0.12903959945380064,0.12903959945380064,0.09968138370505235,0.13336367774237598,0.21529358215748748,0.1952662721893491,0.18821119708693673,0.16886663632225762,0.26354119253527536,0.22325898953117887,0.11993627674101047,0.11561219845243514,0.11561219845243514,0.18297678652708238,0.13928083750568956,0.15088757396449703,0.061902594446973144,0.061902594446973144,0.0999089667728721,0.2137005006827492,0.21574874829312699,0.09262630860263997,0.09604005461993628,0.16909421939007738,0.12016385980883022,0.0,0.17796995903504778,0.15839781520254892,0.12630860263996357,0.2077833409194356,0.20801092398725535,0.12630860263996357,0.12630860263996357,0.22462448793809742,0.16454255803368228,0.2380518889394629,0.09512972234865726,0.19276285844333182,0.094446973145198,0.18661811561219846,0.18661811561219846,0.17182521620391442,0.2803823395539372,0.07828857532999545,0.05348202093764224,0.2803823395539372,0.15817023213472917,0.2177969959035048,0.2086936731907146,0.22872098315885298,0.2225762403277196,0.19162494310423306,0.17023213472917614,0.10878470641784252,0.12357760582612654,0.23350022758306782,0.19412835685025034,0.1784251251706873,0.17182521620391442,0.10696404187528448
JM4497,0.1993627674101047,0.08284023668639054,0.1993627674101047,0.24419663177059628,0.17182521620391442,0.15179790623577605,0.15179790623577605,0.17182521620391442,0.17182521620391442,0.18661811561219846,0.26354119253527536,0.2762858443331816,0.22485207100591717,0.20550751024123806,0.1952662721893491,0.271279016841147,0.2141556668183887,0.2023213472917615,0.2271279016841147,0.2271279016841147,0.2708238507055075,0.17569412835685025,0.17592171142467,0.16841147018661812,0.16841147018661812,0.16772872098315886,0.2578516158397815,0.25580336822940375,0.20641784251251707,0.1834319526627219,0.24920345926263085,0.18161128812016386,0.17796995903504778,0.0,0.19253527537551207,0.2596722803823395,0.2664997724169322,0.26672735548475196,0.2596722803823395,0.2596722803823395,0.21461083295402822,0.19503868912152936,0.29267182521620394,0.20118343195266272,0.2560309512972235,0.16772872098315886,0.26672735548475196,0.26672735548475196,0.27423759672280384,0.29358215748748295,0.17023213472917614,0.16454255803368228,0.29358215748748295,0.10537096040054619,0.24692762858443332,0.2519344560764679,0.2601274465179791,0.2808375056895767,0.25443786982248523,0.2489758761948111,0.20983158852981337,0.16454255803368228,0.24487938097405554,0.25375512061902594,0.2658170232134729,0.27423759672280384,0.17751479289940827
JL5544,0.1579426490669094,0.15339098771051435,0.1579426490669094,0.17774237596722803,0.1385980883022303,0.09353664087391898,0.09353664087391898,0.1385980883022303,0.1385980883022303,0.1133363677742376,0.16977696859353664,0.20391442876649976,0.14883932635411926,0.1385980883022303,0.1843422849340009,0.21802457897132455,0.16954938552571688,0.09171597633136094,0.17159763313609466,0.17159763313609466,0.17523896222121074,0.08284023668639054,0.08124715521165225,0.1137915339098771,0.1137915339098771,0.10946745562130178,0.16135639508420574,0.1679563040509786,0.12130177514792899,0.11151570323167956,0.14997724169321802,0.12016385980883022,0.15839781520254892,0.19253527537551207,0.0,0.15862539827036867,0.14724624487938098,0.14701866181156123,0.15862539827036867,0.15862539827036867,0.1700045516613564,0.16818388711879836,0.20801092398725535,0.07737824305871643,0.10810195721438325,0.1540737369139736,0.14110150204824762,0.14110150204824762,0.1700045516613564,0.2589895311788803,0.09968138370505235,0.11174328629949931,0.2589895311788803,0.1649977241693218,0.20186618115612198,0.1868456986800182,0.23190714610832955,0.18570778334091945,0.17068730086481565,0.1524806554392353,0.11970869367319072,0.10218479745106963,0.17159763313609466,0.12994993172507965,0.11561219845243514,0.16863905325443787,0.13108784706417842
JL5545,0.1800182066454256,0.22690031861629495,0.1800182066454256,0.24487938097405554,0.20254893035958124,0.18206645425580337,0.18206645425580337,0.20254893035958124,0.20254893035958124,0.15498406918525262,0.060309512972234865,0.15680473372781065,0.14132908511606737,0.13108784706417842,0.2127901684114702,0.175011379153391,0.1356395084205735,0.14155666818388712,0.07441966317705963,0.07441966317705963,0.22917614929449248,0.16044606281292673,0.17751479289940827,0.15088757396449703,0.15088757396449703,0.17705962676376877,0.2485207100591716,0.14997724169321802,0.13700500682749203,0.15043240782885753,0.19344560764679108,0.14132908511606737,0.12630860263996357,0.2596722803823395,0.15862539827036867,0.0,0.13746017296313154,0.1376877560309513,0.0,0.0,0.1397360036413291,0.21574874829312699,0.25421028675466545,0.13040509786071916,0.09558488848429676,0.14474283113336367,0.0994538006372326,0.0994538006372326,0.21301775147928995,0.22234865725989986,0.15634956759217114,0.14747382794720074,0.22234865725989986,0.20755575785161584,0.16477014110150204,0.23395539371870733,0.1902594446973145,0.26422394173873465,0.24237596722803822,0.11675011379153391,0.16727355484751935,0.17933545744196633,0.27605826126536187,0.10605370960400547,0.09581247155211653,0.21210741920801093,0.18183887118798361
JL5546,0.2360036413290851,0.20641784251251707,0.2360036413290851,0.21483841602184797,0.19071461083295402,0.16568047337278108,0.16568047337278108,0.19071461083295402,0.19071461083295402,0.1477014110150205,0.13996358670914885,0.1704597177969959,0.05530268548020027,0.0760127446517979,0.2177969959035048,0.18775603095129723,0.0760127446517979,0.11970869367319072,0.14815657715066,0.14815657715066,0.19412835685025034,0.12721893491124261,0.14292216659080564,0.15817023213472917,0.15817023213472917,0.16067364588074648,0.20300409649522075,0.05985434683659536,0.20118343195266272,0.1426945835229859,0.13154301319981793,0.15999089667728722,0.2077833409194356,0.2664997724169322,0.14724624487938098,0.13746017296313154,0.0,0.0002275830678197542,0.13746017296313154,0.13746017296313154,0.08238507055075102,0.21074192080109239,0.23099681383705054,0.1440600819299044,0.11697769685935366,0.2002730996813837,0.05348202093764224,0.05348202093764224,0.2266727355484752,0.22462448793809742,0.16863905325443787,0.16340464269458352,0.22462448793809742,0.2216659080564406,0.13245334547109694,0.22940373236231223,0.1838871187983614,0.18821119708693673,0.2346381429221666,0.0512061902594447,0.1654528903049613,0.14610832954028222,0.22781065088757396,0.044151115157032315,0.0625853436504324,0.2266727355484752,0.15680473372781065
JM9379,0.23623122439690486,0.20664542558033683,0.23623122439690486,0.21461083295402822,0.19094219390077377,0.1654528903049613,0.1654528903049613,0.19094219390077377,0.19094219390077377,0.14792899408284024,0.1401911697769686,0.17068730086481565,0.055530268548020026,0.07624032771961765,0.21802457897132455,0.18798361401911698,0.07624032771961765,0.11948111060537096,0.14838416021847975,0.14838416021847975,0.1943559399180701,0.12699135184342286,0.1426945835229859,0.15839781520254892,0.15839781520254892,0.16090122894856623,0.2032316795630405,0.06008192990441511,0.20095584888484297,0.14292216659080564,0.13177059626763768,0.16021847974510697,0.20801092398725535,0.26672735548475196,0.14701866181156123,0.1376877560309513,0.0002275830678197542,0.0,0.1376877560309513,0.1376877560309513,0.08261265361857077,0.21096950386891214,0.23076923076923078,0.14383249886208466,0.11675011379153391,0.20050068274920346,0.05370960400546199,0.05370960400546199,0.22644515248065544,0.22485207100591717,0.16886663632225762,0.16363222576240327,0.22485207100591717,0.22189349112426035,0.1326809285389167,0.22917614929449248,0.18411470186618115,0.18798361401911698,0.23441055985434683,0.051433773327264454,0.16568047337278108,0.14588074647246244,0.2275830678197542,0.04437869822485207,0.06281292671825216,0.22644515248065544,0.1570323167956304
JM9377,0.1800182066454256,0.22690031861629495,0.1800182066454256,0.24487938097405554,0.20254893035958124,0.18206645425580337,0.18206645425580337,0.20254893035958124,0.20254893035958124,0.15498406918525262,0.060309512972234865,0.15680473372781065,0.14132908511606737,0.13108784706417842,0.2127901684114702,0.175011379153391,0.1356395084205735,0.14155666818388712,0.07441966317705963,0.07441966317705963,0.22917614929449248,0.16044606281292673,0.17751479289940827,0.15088757396449703,0.15088757396449703,0.17705962676376877,0.2485207100591716,0.14997724169321802,0.13700500682749203,0.15043240782885753,0.19344560764679108,0.14132908511606737,0.12630860263996357,0.2596722803823395,0.15862539827036867,0.0,0.13746017296313154,0.1376877560309513,0.0,0.0,0.1397360036413291,0.21574874829312699,0.25421028675466545,0.13040509786071916,0.09558488848429676,0.14474283113336367,0.0994538006372326,0.0994538006372326,0.21301775147928995,0.22234865725989986,0.15634956759217114,0.14747382794720074,0.22234865725989986,0.20755575785161584,0.16477014110150204,0.23395539371870733,0.1902594446973145,0.26422394173873465,0.24237596722803822,0.11675011379153391,0.16727355484751935,0.17933545744196633,0.27605826126536187,0.10605370960400547,0.09581247155211653,0.21210741920801093,0.18183887118798361
JM9378,0.1800182066454256,0.22690031861629495,0.1800182066454256,0.24487938097405554,0.20254893035958124,0.18206645425580337,0.18206645425580337,0.20254893035958124,0.20254893035958124,0.15498406918525262,0.060309512972234865,0.15680473372781065,0.14132908511606737,0.13108784706417842,0.2127901684114702,0.175011379153391,0.1356395084205735,0.14155666818388712,0.07441966317705963,0.07441966317705963,0.22917614929449248,0.16044606281292673,0.17751479289940827,0.15088757396449703,0.15088757396449703,0.17705962676376877,0.2485207100591716,0.14997724169321802,0.13700500682749203,0.15043240782885753,0.19344560764679108,0.14132908511606737,0.12630860263996357,0.2596722803823395,0.15862539827036867,0.0,0.13746017296313154,0.1376877560309513,0.0,0.0,0.1397360036413291,0.21574874829312699,0.25421028675466545,0.13040509786071916,0.09558488848429676,0.14474283113336367,0.0994538006372326,0.0994538006372326,0.21301775147928995,0.22234865725989986,0.15634956759217114,0.14747382794720074,0.22234865725989986,0.20755575785161584,0.16477014110150204,0.23395539371870733,0.1902594446973145,0.26422394173873465,0.24237596722803822,0.11675011379153391,0.16727355484751935,0.17933545744196633,0.27605826126536187,0.10605370960400547,0.09581247155211653,0.21210741920801093,0.18183887118798361
JM0014,0.21051433773327263,0.2401001365498407,0.21051433773327263,0.24351388256713702,0.2216659080564406,0.1993627674101047,0.1993627674101047,0.2216659080564406,0.2216659080564406,0.19503868912152936,0.1431497496586254,0.2032316795630405,0.0835229858898498,0.11106053709604005,0.27014110150204823,0.22098315885298134,0.007737824305871643,0.16886663632225762,0.14132908511606737,0.14132908511606737,0.25375512061902594,0.15999089667728722,0.17569412835685025,0.2073281747837961,0.2073281747837961,0.19253527537551207,0.22439690487027766,0.08807464724624488,0.189804278561675,0.19003186162949476,0.17341829767865272,0.14815657715066,0.22462448793809742,0.21461083295402822,0.1700045516613564,0.1397360036413291,0.08238507055075102,0.08261265361857077,0.1397360036413291,0.1397360036413291,0.0,0.24396904870277653,0.29107874374146564,0.19139736003641328,0.1306326809285389,0.20118343195266272,0.07942649066909421,0.07942649066909421,0.27446517979062357,0.2728720983158853,0.202776513427401,0.21301775147928995,0.2728720983158853,0.25489303595812474,0.17705962676376877,0.28311333636777425,0.1843422849340009,0.24829312699135184,0.2674101046882112,0.094446973145198,0.1977696859353664,0.17933545744196633,0.23691397360036412,0.08420573509330906,0.10628129267182522,0.27401001365498406,0.1863905325443787
JM9400,0.19139736003641328,0.15725989986345015,0.19139736003641328,0.2312243969048703,0.09467455621301775,0.15521165225307237,0.15521165225307237,0.09467455621301775,0.09467455621301775,0.14588074647246244,0.23418297678652708,0.21597633136094674,0.2141556668183887,0.2216659080564406,0.14178425125170688,0.21096950386891214,0.24260355029585798,0.1624943104233045,0.2519344560764679,0.2519344560764679,0.22826581702321347,0.1763768775603095,0.18752844788347747,0.12721893491124261,0.12721893491124261,0.14747382794720074,0.2325898953117888,0.2191624943104233,0.22394173873463813,0.1531634046426946,0.19162494310423306,0.17728720983158852,0.16454255803368228,0.19503868912152936,0.16818388711879836,0.21574874829312699,0.21074192080109239,0.21096950386891214,0.21574874829312699,0.21574874829312699,0.24396904870277653,0.0,0.24783796085571233,0.15634956759217114,0.20801092398725535,0.19617660446062812,0.18365953573054164,0.18365953573054164,0.22894856622667273,0.26376877560309514,0.13404642694583524,0.1242603550295858,0.26376877560309514,0.11925352753755121,0.12335002275830678,0.2216659080564406,0.27856167501137913,0.2355484751934456,0.24874829312699134,0.19822485207100593,0.18775603095129723,0.16067364588074648,0.23964497041420119,0.18024578971324534,0.19276285844333182,0.22803823395539372,0.1527082385070551
JM8464,0.27309968138370505,0.2498862084660901,0.27309968138370505,0.10946745562130178,0.25466545289030496,0.1973145197997269,0.1973145197997269,0.25466545289030496,0.25466545289030496,0.20983158852981337,0.2985889849795175,0.22849340009103322,0.2598998634501593,0.25421028675466545,0.23623122439690486,0.28265817023213474,0.29062357760582613,0.20186618115612198,0.27173418297678653,0.27173418297678653,0.0923987255348202,0.2002730996813837,0.21688666363222575,0.2002730996813837,0.2002730996813837,0.22507965407373692,0.11219845243513883,0.24123805188893946,0.26331360946745563,0.22394173873463813,0.19003186162949476,0.20118343195266272,0.2380518889394629,0.29267182521620394,0.20801092398725535,0.25421028675466545,0.23099681383705054,0.23076923076923078,0.25421028675466545,0.25421028675466545,0.29107874374146564,0.24783796085571233,0.0,0.189804278561675,0.2505689576695494,0.24783796085571233,0.26308602639963585,0.26308602639963585,0.09899863450159307,0.2262175694128357,0.20937642239417387,0.19412835685025034,0.2262175694128357,0.24965862539827036,0.28015475648611743,0.12858443331816113,0.2869822485207101,0.0974055530268548,0.10696404187528448,0.25671370050068276,0.25170687300864814,0.19276285844333182,0.14519799726900318,0.2592171142467,0.20436959490213927,0.09808830223031406,0.16522530723714154
JM8465,0.1725079654073737,0.1306326809285389,0.1725079654073737,0.14997724169321802,0.12994993172507965,0.07624032771961765,0.07624032771961765,0.12994993172507965,0.12994993172507965,0.07419208010923987,0.1615839781520255,0.18024578971324534,0.12744651797906237,0.12084660901228948,0.14701866181156123,0.20163859808830223,0.19139736003641328,0.040737369139736,0.13837050523441055,0.13837050523441055,0.14428766499772416,0.058716431497496585,0.07123350022758307,0.06053709604005462,0.06053709604005462,0.10263996358670915,0.2032316795630405,0.15065999089667728,0.10309512972234866,0.05689576695493855,0.10491579426490669,0.1187983614019117,0.09512972234865726,0.20118343195266272,0.07737824305871643,0.13040509786071916,0.1440600819299044,0.14383249886208466,0.13040509786071916,0.13040509786071916,0.19139736003641328,0.15634956759217114,0.189804278561675,0.0,0.11811561219845243,0.12266727355484752,0.12289485662266728,0.12289485662266728,0.11401911697769686,0.22030040964952208,0.08192990441511151,0.05029585798816568,0.22030040964952208,0.15179790623577605,0.15225307237141555,0.15725989986345015,0.2501137915339099,0.17159763313609466,0.14201183431952663,0.10332271279016841,0.11652253072371416,0.0785161583978152,0.18070095584888485,0.12812926718252163,0.11697769685935366,0.11447428311333636,0.09877105143377332
JM8466,0.20414201183431951,0.2127901684114702,0.20414201183431951,0.22075557578516158,0.16841147018661812,0.162039144287665,0.162039144287665,0.16841147018661812,0.16841147018661812,0.1431497496586254,0.1162949476558944,0.1385980883022303,0.12084660901228948,0.108329540282203,0.17774237596722803,0.15680473372781065,0.12653618570778333,0.108329540282203,0.14952207555757852,0.14952207555757852,0.22598998634501594,0.12448793809740555,0.1356395084205735,0.14679107874374148,0.14679107874374148,0.12061902594446973,0.20710059171597633,0.12994993172507965,0.11060537096040055,0.11720527992717342,0.17341829767865272,0.18320436959490213,0.19276285844333182,0.2560309512972235,0.10810195721438325,0.09558488848429676,0.11697769685935366,0.11675011379153391,0.09558488848429676,0.09558488848429676,0.1306326809285389,0.20801092398725535,0.2505689576695494,0.11811561219845243,0.0,0.17523896222121074,0.0839781520254893,0.0839781520254893,0.20209376422394174,0.19048702776513426,0.12994993172507965,0.15020482476103778,0.19048702776513426,0.1993627674101047,0.15566681838871188,0.21301775147928995,0.18115612198452435,0.22690031861629495,0.23190714610832955,0.09626763768775604,0.1531634046426946,0.14474283113336367,0.21552116522530723,0.08739189804278562,0.09581247155211653,0.20118343195266272,0.18365953573054164
JM8467,0.14542558033682293,0.16317705962676377,0.14542558033682293,0.1843422849340009,0.17979062357760583,0.09057806099226218,0.09057806099226218,0.17979062357760583,0.17979062357760583,0.10491579426490669,0.16636322257624034,0.2519344560764679,0.15771506599908966,0.14838416021847975,0.16408739189804278,0.27059626763768774,0.1998179335457442,0.12744651797906237,0.12175694128356851,0.12175694128356851,0.19594902139280837,0.09672280382339554,0.10195721438324988,0.11219845243513883,0.11219845243513883,0.1242603550295858,0.23486572598998634,0.18821119708693673,0.10195721438324988,0.11902594446973146,0.18024578971324534,0.15999089667728722,0.094446973145198,0.16772872098315886,0.1540737369139736,0.14474283113336367,0.2002730996813837,0.20050068274920346,0.14474283113336367,0.14474283113336367,0.20118343195266272,0.19617660446062812,0.24783796085571233,0.12266727355484752,0.17523896222121074,0.0,0.20004551661356396,0.20004551661356396,0.19162494310423306,0.26558944014565317,0.14041875284478836,0.11288120163859809,0.26558944014565317,0.1989076012744652,0.23850705507510242,0.23031406463359125,0.22985889849795174,0.2077833409194356,0.17182521620391442,0.1809285389167046,0.12357760582612654,0.08238507055075102,0.1977696859353664,0.18752844788347747,0.1918525261720528,0.19116977696859352,0.13086026399635867
JM4492,0.2225762403277196,0.20573509330905781,0.2225762403277196,0.21643149749658624,0.175011379153391,0.1649977241693218,0.1649977241693218,0.175011379153391,0.175011379153391,0.12608101957214382,0.10377787892580792,0.1301775147928994,0.04961310878470642,0.07669549385525717,0.20300409649522075,0.14974965862539827,0.08579881656804733,0.09899863450159307,0.14201183431952663,0.14201183431952663,0.20755575785161584,0.12608101957214382,0.14178425125170688,0.13791533909877104,0.13791533909877104,0.1536185707783341,0.2191624943104233,0.05826126536185708,0.17683204369594901,0.12061902594446973,0.10309512972234866,0.17387346381429222,0.18661811561219846,0.26672735548475196,0.14110150204824762,0.0994538006372326,0.05348202093764224,0.05370960400546199,0.0994538006372326,0.0994538006372326,0.07942649066909421,0.18365953573054164,0.26308602639963585,0.12289485662266728,0.0839781520254893,0.20004551661356396,0.0,0.0,0.20459717796995905,0.20345926263086025,0.1574874829312699,0.1436049157942649,0.20345926263086025,0.1763768775603095,0.10446062812926718,0.2137005006827492,0.2123350022758307,0.21984524351388257,0.23395539371870733,0.024578971324533454,0.15384615384615385,0.14497041420118342,0.2266727355484752,0.022530723714155668,0.07646791078743742,0.20459717796995905,0.17751479289940827
JM4493,0.2225762403277196,0.20573509330905781,0.2225762403277196,0.21643149749658624,0.175011379153391,0.1649977241693218,0.1649977241693218,0.175011379153391,0.175011379153391,0.12608101957214382,0.10377787892580792,0.1301775147928994,0.04961310878470642,0.07669549385525717,0.20300409649522075,0.14974965862539827,0.08579881656804733,0.09899863450159307,0.14201183431952663,0.14201183431952663,0.20755575785161584,0.12608101957214382,0.14178425125170688,0.13791533909877104,0.13791533909877104,0.1536185707783341,0.2191624943104233,0.05826126536185708,0.17683204369594901,0.12061902594446973,0.10309512972234866,0.17387346381429222,0.18661811561219846,0.26672735548475196,0.14110150204824762,0.0994538006372326,0.05348202093764224,0.05370960400546199,0.0994538006372326,0.0994538006372326,0.07942649066909421,0.18365953573054164,0.26308602639963585,0.12289485662266728,0.0839781520254893,0.20004551661356396,0.0,0.0,0.20459717796995905,0.20345926263086025,0.1574874829312699,0.1436049157942649,0.20345926263086025,0.1763768775603095,0.10446062812926718,0.2137005006827492,0.2123350022758307,0.21984524351388257,0.23395539371870733,0.024578971324533454,0.15384615384615385,0.14497041420118342,0.2266727355484752,0.022530723714155668,0.07646791078743742,0.20459717796995905,0.17751479289940827
JM4494,0.24465179790623579,0.2360036413290851,0.24465179790623579,0.059626763768775605,0.20254893035958124,0.14474283113336367,0.14474283113336367,0.20254893035958124,0.20254893035958124,0.13222576240327719,0.23281747837960856,0.19412835685025034,0.2123350022758307,0.2052799271734183,0.22007282658170232,0.2628584433318161,0.27401001365498406,0.14155666818388712,0.22735548475193446,0.22735548475193446,0.05894401456531634,0.15999089667728722,0.1624943104233045,0.13586709148839327,0.13586709148839327,0.17614929449248976,0.1137915339098771,0.23327264451524807,0.20118343195266272,0.15817023213472917,0.12107419208010924,0.20141101502048248,0.17182521620391442,0.27423759672280384,0.1700045516613564,0.21301775147928995,0.2266727355484752,0.22644515248065544,0.21301775147928995,0.21301775147928995,0.27446517979062357,0.22894856622667273,0.09899863450159307,0.11401911697769686,0.20209376422394174,0.19162494310423306,0.20459717796995905,0.20459717796995905,0.0,0.1754665452890305,0.15498406918525262,0.1297223486572599,0.1754665452890305,0.2216659080564406,0.23850705507510242,0.06417842512517069,0.3409194355939918,0.07988165680473373,0.03299954483386436,0.18730086481565772,0.17592171142467,0.1524806554392353,0.0949021392808375,0.21210741920801093,0.20186618115612198,0.002275830678197542,0.1763768775603095
