,JM5048,JM5049,JM5050,JL5534,JL5535,JL5536,JL5537,JL5539,JL5541,JL5542,JL5543,JM8119,JM4501,JM4502,JM4503,JM4498,JM4499,JM9402,JM9401,JM9403,JM4508,JM4509,JM4510,JM9146,JM9375,JM9145,JM9409,JM9407,JM9408,JM4504,JM4505,JM4495,JM4496,JM4497,JL5544,JL5545,JL5546,JM9379,JM9377,JM9378,JM0014,JM9400,JM8464,JM8465,JM8466,JM8467,JM4492,JM4493,JM4494,JM4487,JM4488,JM4489,JM4490,JM4491,JM5051,JM5052,JM4506,JM4507,JM9405,JM9654,JM9655,JM4511,JM4512,JM4513,JM4515,JM4517,JM5053
JM4487,0.3418297678652708,0.23532089212562585,0.3418297678652708,0.20004551661356396,0.25284478834774693,0.2578516158397815,0.2578516158397815,0.25284478834774693,0.25284478834774693,0.20345926263086025,0.21028675466545288,0.1579426490669094,0.21074192080109239,0.2032316795630405,0.17114246700045516,0.17705962676376877,0.27150659990896675,0.21506599908966773,0.22894856622667273,0.22894856622667273,0.20300409649522075,0.23850705507510242,0.21688666363222575,0.23486572598998634,0.23486572598998634,0.258306781975421,0.23782430587164316,0.2321347291761493,0.2560309512972235,0.20755575785161584,0.19230769230769232,0.2872098315885298,0.2803823395539372,0.29358215748748295,0.2589895311788803,0.22234865725989986,0.22462448793809742,0.22485207100591717,0.22234865725989986,0.22234865725989986,0.2728720983158853,0.26376877560309514,0.2262175694128357,0.22030040964952208,0.19048702776513426,0.26558944014565317,0.20345926263086025,0.20345926263086025,0.1754665452890305,0.0,0.26445152480655437,0.23782430587164316,0.0,0.22735548475193446,0.1859353664087392,0.19503868912152936,0.2091488393263541,0.20573509330905781,0.20573509330905781,0.18570778334091945,0.26718252162039147,0.2560309512972235,0.2316795630405098,0.20960400546199362,0.22030040964952208,0.1754665452890305,0.28447883477469277
JM4488,0.11970869367319072,0.15521165225307237,0.11970869367319072,0.1868456986800182,0.05894401456531634,0.10127446517979062,0.10127446517979062,0.05894401456531634,0.05894401456531634,0.08375056895766955,0.1902594446973145,0.18616294947655895,0.1784251251706873,0.1713700500682749,0.12699135184342286,0.23304506144742831,0.20186618115612198,0.10446062812926718,0.18752844788347747,0.18752844788347747,0.16522530723714154,0.12198452435138826,0.13404642694583524,0.04688211197086937,0.04688211197086937,0.027992717341829766,0.1531634046426946,0.1893491124260355,0.13450159308147475,0.07965407373691398,0.15043240782885753,0.12198452435138826,0.07828857532999545,0.17023213472917614,0.09968138370505235,0.15634956759217114,0.16863905325443787,0.16886663632225762,0.15634956759217114,0.15634956759217114,0.202776513427401,0.13404642694583524,0.20937642239417387,0.08192990441511151,0.12994993172507965,0.14041875284478836,0.1574874829312699,0.1574874829312699,0.15498406918525262,0.26445152480655437,0.0,0.03891670459717797,0.26445152480655437,0.12858443331816113,0.20368684569868,0.1700045516613564,0.2592171142467,0.20710059171597633,0.1843422849340009,0.15430131998179336,0.08602639963586708,0.10673645880746473,0.18616294947655895,0.16317705962676377,0.14610832954028222,0.15498406918525262,0.07965407373691398
JM4489,0.13040509786071916,0.12357760582612654,0.13040509786071916,0.15885298133818843,0.08784706417842512,0.07510241238051889,0.07510241238051889,0.08784706417842512,0.08784706417842512,0.05894401456531634,0.1804733727810651,0.17364588074647247,0.1477014110150205,0.1401911697769686,0.12767410104688212,0.22007282658170232,0.21119708693673192,0.07282658170232134,0.15817023213472917,0.15817023213472917,0.1385980883022303,0.09126081019572144,0.10286754665452891,0.0188893946290396,0.0188893946290396,0.059626763768775605,0.16977696859353664,0.17182521620391442,0.1356395084205735,0.049840691852526174,0.1247155211652253,0.1112881201638598,0.05348202093764224,0.16454255803368228,0.11174328629949931,0.14747382794720074,0.16340464269458352,0.16363222576240327,0.14747382794720074,0.14747382794720074,0.21301775147928995,0.1242603550295858,0.19412835685025034,0.05029585798816568,0.15020482476103778,0.11288120163859809,0.1436049157942649,0.1436049157942649,0.1297223486572599,0.23782430587164316,0.03891670459717797,0.0,0.23782430587164316,0.11470186618115612,0.1729631315430132,0.16613563950842059,0.271279016841147,0.1800182066454256,0.15771506599908966,0.12357760582612654,0.11219845243513883,0.0760127446517979,0.18775603095129723,0.14747382794720074,0.1381429221665908,0.12835685025034138,0.0625853436504324
JM4490,0.3418297678652708,0.23532089212562585,0.3418297678652708,0.20004551661356396,0.25284478834774693,0.2578516158397815,0.2578516158397815,0.25284478834774693,0.25284478834774693,0.20345926263086025,0.21028675466545288,0.1579426490669094,0.21074192080109239,0.2032316795630405,0.17114246700045516,0.17705962676376877,0.27150659990896675,0.21506599908966773,0.22894856622667273,0.22894856622667273,0.20300409649522075,0.23850705507510242,0.21688666363222575,0.23486572598998634,0.23486572598998634,0.258306781975421,0.23782430587164316,0.2321347291761493,0.2560309512972235,0.20755575785161584,0.19230769230769232,0.2872098315885298,0.2803823395539372,0.29358215748748295,0.2589895311788803,0.22234865725989986,0.22462448793809742,0.22485207100591717,0.22234865725989986,0.22234865725989986,0.2728720983158853,0.26376877560309514,0.2262175694128357,0.22030040964952208,0.19048702776513426,0.26558944014565317,0.20345926263086025,0.20345926263086025,0.1754665452890305,0.0,0.26445152480655437,0.23782430587164316,0.0,0.22735548475193446,0.1859353664087392,0.19503868912152936,0.2091488393263541,0.20573509330905781,0.20573509330905781,0.18570778334091945,0.26718252162039147,0.2560309512972235,0.2316795630405098,0.20960400546199362,0.22030040964952208,0.1754665452890305,0.28447883477469277
JM4491,0.19549385525716886,0.10081929904415111,0.19549385525716886,0.22894856622667273,0.11561219845243514,0.14974965862539827,0.14974965862539827,0.11561219845243514,0.11561219845243514,0.13450159308147475,0.2132453345471097,0.19230769230769232,0.22280382339553936,0.20345926263086025,0.11766044606281292,0.18456986800182065,0.2539827036868457,0.1515703231679563,0.2519344560764679,0.2519344560764679,0.2401001365498407,0.17364588074647247,0.17432862994993173,0.11857077833409195,0.11857077833409195,0.13336367774237598,0.22075557578516158,0.23190714610832955,0.21028675466545288,0.13086026399635867,0.1943559399180701,0.17455621301775148,0.15817023213472917,0.10537096040054619,0.1649977241693218,0.20755575785161584,0.2216659080564406,0.22189349112426035,0.20755575785161584,0.20755575785161584,0.25489303595812474,0.11925352753755121,0.24965862539827036,0.15179790623577605,0.1993627674101047,0.1989076012744652,0.1763768775603095,0.1763768775603095,0.2216659080564406,0.22735548475193446,0.12858443331816113,0.11470186618115612,0.22735548475193446,0.0,0.19116977696859352,0.20391442876649976,0.2594446973145198,0.24829312699135184,0.2510241238051889,0.19822485207100593,0.1700045516613564,0.1624943104233045,0.2669549385525717,0.19071461083295402,0.20368684569868,0.2221210741920801,0.149066909421939
JM5051,0.28607191624943107,0.1804733727810651,0.28607191624943107,0.2507965407373691,0.17387346381429222,0.19708693673190714,0.19708693673190714,0.17387346381429222,0.17387346381429222,0.1804733727810651,0.1813837050523441,0.1813837050523441,0.11310878470641784,0.12198452435138826,0.1973145197997269,0.15999089667728722,0.17979062357760583,0.15384615384615385,0.17273554847519346,0.17273554847519346,0.23782430587164316,0.1763768775603095,0.18616294947655895,0.17592171142467,0.17592171142467,0.21392808375056896,0.30040964952207555,0.13586709148839327,0.21939007737824306,0.16909421939007738,0.17205279927173417,0.23918980427856168,0.2177969959035048,0.24692762858443332,0.20186618115612198,0.16477014110150204,0.13245334547109694,0.1326809285389167,0.16477014110150204,0.16477014110150204,0.17705962676376877,0.12335002275830678,0.28015475648611743,0.15225307237141555,0.15566681838871188,0.23850705507510242,0.10446062812926718,0.10446062812926718,0.23850705507510242,0.1859353664087392,0.20368684569868,0.1729631315430132,0.1859353664087392,0.19116977696859352,0.0,0.2498862084660901,0.20573509330905781,0.2569412835685025,0.2660446062812927,0.08852981338188438,0.22735548475193446,0.1952662721893491,0.2560309512972235,0.11652253072371416,0.13677742375967228,0.2380518889394629,0.22007282658170232
JM5052,0.2578516158397815,0.23281747837960856,0.2578516158397815,0.07055075102412381,0.19071461083295402,0.14565316340464268,0.14565316340464268,0.19071461083295402,0.19071461083295402,0.16590805644060083,0.24283113336367773,0.20459717796995905,0.23691397360036412,0.21802457897132455,0.2132453345471097,0.24965862539827036,0.28220300409649524,0.1665908056440601,0.2605826126536186,0.2605826126536186,0.09535730541647701,0.18866636322257624,0.19344560764679108,0.16454255803368228,0.16454255803368228,0.1838871187983614,0.12699135184342286,0.24465179790623579,0.22940373236231223,0.18821119708693673,0.14292216659080564,0.22234865725989986,0.2086936731907146,0.2519344560764679,0.1868456986800182,0.23395539371870733,0.22940373236231223,0.22917614929449248,0.23395539371870733,0.23395539371870733,0.28311333636777425,0.2216659080564406,0.12858443331816113,0.15725989986345015,0.21301775147928995,0.23031406463359125,0.2137005006827492,0.2137005006827492,0.06417842512517069,0.19503868912152936,0.1700045516613564,0.16613563950842059,0.19503868912152936,0.20391442876649976,0.2498862084660901,0.0,0.3445607646791079,0.09854346836595357,0.09399180700955849,0.21142467000455167,0.19822485207100593,0.18070095584888485,0.11538461538461539,0.2212107419208011,0.22052799271734183,0.06372325898953118,0.202776513427401
JM4506,0.26422394173873465,0.24692762858443332,0.26422394173873465,0.33773327264451525,0.2535275375512062,0.28356850250341376,0.28356850250341376,0.2535275375512062,0.2535275375512062,0.2769685935366409,0.17865270823850707,0.2523896222121074,0.2132453345471097,0.20619025944469732,0.20050068274920346,0.2350933090578061,0.18570778334091945,0.2535275375512062,0.16909421939007738,0.16909421939007738,0.2997269003186163,0.2523896222121074,0.25534820209376424,0.27560309512972236,0.27560309512972236,0.2498862084660901,0.2967683204369595,0.19276285844333182,0.17023213472917614,0.2410104688211197,0.29039599453800635,0.2360036413290851,0.22872098315885298,0.2601274465179791,0.23190714610832955,0.1902594446973145,0.1838871187983614,0.18411470186618115,0.1902594446973145,0.1902594446973145,0.1843422849340009,0.27856167501137913,0.2869822485207101,0.2501137915339099,0.18115612198452435,0.22985889849795174,0.2123350022758307,0.2123350022758307,0.3409194355939918,0.2091488393263541,0.2592171142467,0.271279016841147,0.2091488393263541,0.2594446973145198,0.20573509330905781,0.3445607646791079,0.0,0.3106508875739645,0.33887118798361404,0.2091488393263541,0.2364588074647246,0.27218934911242604,0.3320436959490214,0.21165225307237143,0.1704597177969959,0.3400091033227128,0.2401001365498407
JM4507,0.26172052799271733,0.24806554392353208,0.26172052799271733,0.0671370050068275,0.22325898953117887,0.16090122894856623,0.16090122894856623,0.22325898953117887,0.22325898953117887,0.1670459717796996,0.26308602639963585,0.22394173873463813,0.20755575785161584,0.2086936731907146,0.24305871643149748,0.28447883477469277,0.24738279472007282,0.16727355484751935,0.25671370050068276,0.25671370050068276,0.07282658170232134,0.16932180245789713,0.17364588074647247,0.17796995903504778,0.17796995903504778,0.20095584888484297,0.08944014565316341,0.2225762403277196,0.22598998634501594,0.1847974510696404,0.13586709148839327,0.19799726900318615,0.2225762403277196,0.2808375056895767,0.18570778334091945,0.26422394173873465,0.18821119708693673,0.18798361401911698,0.26422394173873465,0.26422394173873465,0.24829312699135184,0.2355484751934456,0.0974055530268548,0.17159763313609466,0.22690031861629495,0.2077833409194356,0.21984524351388257,0.21984524351388257,0.07988165680473373,0.20573509330905781,0.20710059171597633,0.1800182066454256,0.20573509330905781,0.24829312699135184,0.2569412835685025,0.09854346836595357,0.3106508875739645,0.0,0.08693673190714611,0.20209376422394174,0.2225762403277196,0.16135639508420574,0.07919890760127446,0.21734182976786526,0.19663177059626763,0.0789713245334547,0.18616294947655895
JM9405,0.23987255348202094,0.2162039144287665,0.23987255348202094,0.05211652253072371,0.23236231224396905,0.12494310423304505,0.12494310423304505,0.23236231224396905,0.23236231224396905,0.162039144287665,0.2539827036868457,0.22303140646335912,0.19253527537551207,0.1859353664087392,0.2494310423304506,0.29221665908056443,0.2669549385525717,0.16954938552571688,0.20345926263086025,0.20345926263086025,0.06736458807464725,0.1406463359126081,0.1426945835229859,0.16431497496586253,0.16431497496586253,0.1977696859353664,0.12175694128356851,0.2221210741920801,0.22189349112426035,0.188893946290396,0.14997724169321802,0.20937642239417387,0.19162494310423306,0.25443786982248523,0.17068730086481565,0.24237596722803822,0.2346381429221666,0.23441055985434683,0.24237596722803822,0.24237596722803822,0.2674101046882112,0.24874829312699134,0.10696404187528448,0.14201183431952663,0.23190714610832955,0.17182521620391442,0.23395539371870733,0.23395539371870733,0.03299954483386436,0.20573509330905781,0.1843422849340009,0.15771506599908966,0.20573509330905781,0.2510241238051889,0.2660446062812927,0.09399180700955849,0.33887118798361404,0.08693673190714611,0.0,0.21574874829312699,0.19572143832498862,0.13313609467455623,0.0755575785161584,0.22325898953117887,0.20983158852981337,0.03254437869822485,0.16977696859353664
JM9654,0.2371415566681839,0.1843422849340009,0.2371415566681839,0.19685935366408738,0.17364588074647247,0.1436049157942649,0.1436049157942649,0.17364588074647247,0.17364588074647247,0.108329540282203,0.11925352753755121,0.14656349567592172,0.030040964952207556,0.05575785161583978,0.19845243513882568,0.16431497496586253,0.09854346836595357,0.07532999544833864,0.1242603550295858,0.1242603550295858,0.18843878015475649,0.10559854346836596,0.12221210741920802,0.11743286299499317,0.11743286299499317,0.15043240782885753,0.23190714610832955,0.05279927173418298,0.16226672735548475,0.1024123805188894,0.08989531178880292,0.19116977696859352,0.17023213472917614,0.2489758761948111,0.1524806554392353,0.11675011379153391,0.0512061902594447,0.051433773327264454,0.11675011379153391,0.11675011379153391,0.094446973145198,0.19822485207100593,0.25671370050068276,0.10332271279016841,0.09626763768775604,0.1809285389167046,0.024578971324533454,0.024578971324533454,0.18730086481565772,0.18570778334091945,0.15430131998179336,0.12357760582612654,0.18570778334091945,0.19822485207100593,0.08852981338188438,0.21142467000455167,0.2091488393263541,0.20209376422394174,0.21574874829312699,0.0,0.1524806554392353,0.12403277196176604,0.20710059171597633,0.035275375512061904,0.08921256258534364,0.1868456986800182,0.17114246700045516
JM9655,0.1624943104233045,0.20664542558033683,0.1624943104233045,0.20505234410559856,0.12494310423304505,0.13495675921711425,0.13495675921711425,0.12494310423304505,0.12494310423304505,0.07919890760127446,0.13837050523441055,0.2321347291761493,0.17614929449248976,0.18320436959490213,0.1574874829312699,0.2503413746017296,0.19640418752844788,0.10081929904415111,0.1725079654073737,0.1725079654073737,0.21256258534365044,0.12790168411470187,0.13313609467455623,0.10741920801092399,0.10741920801092399,0.08170232134729176,0.19503868912152936,0.18707328174783797,0.10400546199362767,0.12289485662266728,0.14997724169321802,0.1902594446973145,0.10878470641784252,0.20983158852981337,0.11970869367319072,0.16727355484751935,0.1654528903049613,0.16568047337278108,0.16727355484751935,0.16727355484751935,0.1977696859353664,0.18775603095129723,0.25170687300864814,0.11652253072371416,0.1531634046426946,0.12357760582612654,0.15384615384615385,0.15384615384615385,0.17592171142467,0.26718252162039147,0.08602639963586708,0.11219845243513883,0.26718252162039147,0.1700045516613564,0.22735548475193446,0.19822485207100593,0.2364588074647246,0.2225762403277196,0.19572143832498862,0.1524806554392353,0.0,0.11720527992717342,0.20254893035958124,0.15999089667728722,0.1948111060537096,0.17592171142467,0.14792899408284024
JM4511,0.16454255803368228,0.12585343650432407,0.16454255803368228,0.13245334547109694,0.14565316340464268,0.044151115157032315,0.044151115157032315,0.14565316340464268,0.14565316340464268,0.0621301775147929,0.19276285844333182,0.21734182976786526,0.10172963131543013,0.10059171597633136,0.15134274010013654,0.23827947200728267,0.17888029130632682,0.055530268548020026,0.1486117432862995,0.1486117432862995,0.15498406918525262,0.023441055985434684,0.05370960400546199,0.06986800182066455,0.06986800182066455,0.0919435593991807,0.18525261720527994,0.13222576240327719,0.1306326809285389,0.08989531178880292,0.12608101957214382,0.15725989986345015,0.12357760582612654,0.16454255803368228,0.10218479745106963,0.17933545744196633,0.14610832954028222,0.14588074647246244,0.17933545744196633,0.17933545744196633,0.17933545744196633,0.16067364588074648,0.19276285844333182,0.0785161583978152,0.14474283113336367,0.08238507055075102,0.14497041420118342,0.14497041420118342,0.1524806554392353,0.2560309512972235,0.10673645880746473,0.0760127446517979,0.2560309512972235,0.1624943104233045,0.1952662721893491,0.18070095584888485,0.27218934911242604,0.16135639508420574,0.13313609467455623,0.12403277196176604,0.11720527992717342,0.0,0.14041875284478836,0.13336367774237598,0.1536185707783341,0.1520254893035958,0.09080564406008193
JM4512,0.25625853436504326,0.2266727355484752,0.25625853436504326,0.07168866636322258,0.19549385525716886,0.14815657715066,0.14815657715066,0.19549385525716886,0.19549385525716886,0.18297678652708238,0.2758306781975421,0.2380518889394629,0.1838871187983614,0.19321802457897133,0.2576240327719618,0.3035958124715521,0.2360036413290851,0.175011379153391,0.24533454710969504,0.24533454710969504,0.09877105143377332,0.14838416021847975,0.16226672735548475,0.188893946290396,0.188893946290396,0.17728720983158852,0.10582612653618571,0.21483841602184797,0.21643149749658624,0.20209376422394174,0.1426945835229859,0.24260355029585798,0.23350022758306782,0.24487938097405554,0.17159763313609466,0.27605826126536187,0.22781065088757396,0.2275830678197542,0.27605826126536187,0.27605826126536187,0.23691397360036412,0.23964497041420119,0.14519799726900318,0.18070095584888485,0.21552116522530723,0.1977696859353664,0.2266727355484752,0.2266727355484752,0.0949021392808375,0.2316795630405098,0.18616294947655895,0.18775603095129723,0.2316795630405098,0.2669549385525717,0.2560309512972235,0.11538461538461539,0.3320436959490214,0.07919890760127446,0.0755575785161584,0.20710059171597633,0.20254893035958124,0.14041875284478836,0.0,0.21461083295402822,0.24351388256713702,0.094446973145198,0.20118343195266272
JM4513,0.22098315885298134,0.19367319071461084,0.22098315885298134,0.21210741920801093,0.18206645425580337,0.15293582157487484,0.15293582157487484,0.18206645425580337,0.18206645425580337,0.1326809285389167,0.10901228948566227,0.1381429221665908,0.042558033682294036,0.06326809285389166,0.2091488393263541,0.1540737369139736,0.07783340919435594,0.10377787892580792,0.13359126081019573,0.13359126081019573,0.20505234410559856,0.11447428311333636,0.1301775147928994,0.14223941738734638,0.14223941738734638,0.15930814747382796,0.216659080564406,0.060309512972234865,0.18570778334091945,0.12767410104688212,0.11515703231679562,0.17273554847519346,0.19412835685025034,0.25375512061902594,0.12994993172507965,0.10605370960400547,0.044151115157032315,0.04437869822485207,0.10605370960400547,0.10605370960400547,0.08420573509330906,0.18024578971324534,0.2592171142467,0.12812926718252163,0.08739189804278562,0.18752844788347747,0.022530723714155668,0.022530723714155668,0.21210741920801093,0.20960400546199362,0.16317705962676377,0.14747382794720074,0.20960400546199362,0.19071461083295402,0.11652253072371416,0.2212107419208011,0.21165225307237143,0.21734182976786526,0.22325898953117887,0.035275375512061904,0.15999089667728722,0.13336367774237598,0.21461083295402822,0.0,0.07624032771961765,0.21165225307237143,0.17364588074647247
JM4515,0.19617660446062812,0.19708693673190714,0.19617660446062812,0.20960400546199362,0.19458352298588985,0.149066909421939,0.149066909421939,0.19458352298588985,0.19458352298588985,0.15339098771051435,0.12653618570778333,0.14792899408284024,0.09376422394173874,0.08716431497496586,0.21347291761492945,0.16886663632225762,0.10719162494310423,0.13495675921711425,0.12243969048702777,0.12243969048702777,0.16340464269458352,0.1338188438780155,0.14633591260810197,0.14246700045516614,0.14246700045516614,0.1654528903049613,0.1854802002730997,0.09786071916249431,0.19412835685025034,0.1401911697769686,0.16727355484751935,0.11606736458807465,0.1784251251706873,0.2658170232134729,0.11561219845243514,0.09581247155211653,0.0625853436504324,0.06281292671825216,0.09581247155211653,0.09581247155211653,0.10628129267182522,0.19276285844333182,0.20436959490213927,0.11697769685935366,0.09581247155211653,0.1918525261720528,0.07646791078743742,0.07646791078743742,0.20186618115612198,0.22030040964952208,0.14610832954028222,0.1381429221665908,0.22030040964952208,0.20368684569868,0.13677742375967228,0.22052799271734183,0.1704597177969959,0.19663177059626763,0.20983158852981337,0.08921256258534364,0.1948111060537096,0.1536185707783341,0.24351388256713702,0.07624032771961765,0.0,0.20095584888484297,0.13108784706417842
JM4517,0.24374146563495677,0.2350933090578061,0.24374146563495677,0.059626763768775605,0.20209376422394174,0.14383249886208466,0.14383249886208466,0.20209376422394174,0.20209376422394174,0.13177059626763768,0.23190714610832955,0.19321802457897133,0.21142467000455167,0.2048247610377788,0.2187073281747838,0.2619481110605371,0.27309968138370505,0.1406463359126081,0.22690031861629495,0.22690031861629495,0.05894401456531634,0.15999089667728722,0.1615839781520255,0.13541192535275376,0.13541192535275376,0.17569412835685025,0.11288120163859809,0.23327264451524807,0.2002730996813837,0.15725989986345015,0.12016385980883022,0.20050068274920346,0.17182521620391442,0.27423759672280384,0.16863905325443787,0.21210741920801093,0.2266727355484752,0.22644515248065544,0.21210741920801093,0.21210741920801093,0.27401001365498406,0.22803823395539372,0.09808830223031406,0.11447428311333636,0.20118343195266272,0.19116977696859352,0.20459717796995905,0.20459717796995905,0.002275830678197542,0.1754665452890305,0.15498406918525262,0.12835685025034138,0.1754665452890305,0.2221210741920801,0.2380518889394629,0.06372325898953118,0.3400091033227128,0.0789713245334547,0.03254437869822485,0.1868456986800182,0.17592171142467,0.1520254893035958,0.094446973145198,0.21165225307237143,0.20095584888484297,0.0,0.1763768775603095
JM5053,0.1397360036413291,0.13700500682749203,0.1397360036413291,0.1649977241693218,0.12812926718252163,0.09262630860263997,0.09262630860263997,0.12812926718252163,0.12812926718252163,0.10969503868912153,0.21483841602184797,0.20846609012289485,0.16067364588074648,0.15179790623577605,0.1670459717796996,0.25443786982248523,0.18502503413746016,0.12084660901228948,0.1675011379153391,0.1675011379153391,0.16385980883022302,0.10286754665452891,0.1158397815202549,0.07282658170232134,0.07282658170232134,0.09262630860263997,0.1654528903049613,0.13928083750568956,0.1809285389167046,0.09604005461993628,0.1713700500682749,0.10559854346836596,0.10696404187528448,0.17751479289940827,0.13108784706417842,0.18183887118798361,0.15680473372781065,0.1570323167956304,0.18183887118798361,0.18183887118798361,0.1863905325443787,0.1527082385070551,0.16522530723714154,0.09877105143377332,0.18365953573054164,0.13086026399635867,0.17751479289940827,0.17751479289940827,0.1763768775603095,0.28447883477469277,0.07965407373691398,0.0625853436504324,0.28447883477469277,0.149066909421939,0.22007282658170232,0.202776513427401,0.2401001365498407,0.18616294947655895,0.16977696859353664,0.17114246700045516,0.14792899408284024,0.09080564406008193,0.20118343195266272,0.17364588074647247,0.13108784706417842,0.1763768775603095,0.0
